id,name,categories,city,Zip,lat,lng
4b89ec80f964a520905632e3,Baskin-Robbins,Ice Cream Shop,Los Gatos,95032,37.23996415955014,-121.96042935965342
4f32679919836c91c7d48901,Cold Stone Creamery,Ice Cream Shop,Los Gatos,95032,37.235868,-121.962475
4bb7db907421a593092dc140,Chocolate Dream Box,Dessert Shop,Los Gatos,95032,37.23480807354524,-121.96278882969436
57967570498e1e34a68f68ea,Sancha Bar,Bubble Tea Shop,Milpitas,95035,37.447359999999996,-121.90409
57c2660d498e926bc182f70d,Tea Villa,Bubble Tea Shop,Milpitas,95035,37.454712,-121.91156000000001
57c255f8498efe8f71388c38,Tea Villa,Bubble Tea Shop,Milpitas,95035,37.45474105155974,-121.91154062594906
5df2bda6bed40a000766fe75,Cha Cha,Bubble Tea Shop,Milpitas,95035,37.456103999999996,-121.911534
575f0d23498e27a0eb464323,Sharetea,Bubble Tea Shop,Palo Alto,94301,37.44533855001104,-122.16093211301565
54dfe614498eee7bd05c15f6,Gong Cha (貢茶) (Gong Cha),Bubble Tea Shop,Palo Alto,94301,37.44746406869311,-122.16086130262009
5b2ed50ad69ed0003961c74c,Teaquation & Tonic,Bubble Tea Shop,Palo Alto,94301,37.443011423069855,-122.16254659889059
54e6b15b498e1c456387db60,i-Tea,Bubble Tea Shop,Milpitas,95035,37.43326706167024,-121.89300871178537
56354191498e569169fdc41b,Teaspoon,Bubble Tea Shop,Milpitas,95035,37.428813770883906,-121.91115439128546
5bbd0b3b60255e002c25da67,Mandro Teahouse,Bubble Tea Shop,Milpitas,95035,37.426383,-121.90988600000001
5a29b1b0a879216c635287e3,Happy Lemon Premier,Bubble Tea Shop,Milpitas,95035,37.42732101208872,-121.911502603176
58081e4f38fa4c4353c2176c,B Cute,Bubble Tea Shop,Milpitas,95035,37.42685,-121.909454
557f82a0498e1e6c798145a0,Pop Tea,Bubble Tea Shop,Palo Alto,94306,37.42645876235178,-122.14608640149414
5c3518fd2b274a002c12c626,Boba Guys,Bubble Tea Shop,Palo Alto,94301,37.43847553201563,-122.1591222887795
5ad268e132b61d4c312589ac,Gong Cha,Bubble Tea Shop,Milpitas,95035,37.422378359536474,-121.91684096239841
5de420c59aabc70008d63cd8,Yi Fang Taiwan Fruit Tea,Bubble Tea Shop,Milpitas,95035,37.42393,-121.918434
57098320cd10b7535b3eca73,T4 Tea For U,Bubble Tea Shop,Milpitas,95035,37.42071582863007,-121.91678524416565
574676b4cd10bbc787e06335,Sweetheart Cafe,Bubble Tea Shop,Milpitas,95035,37.42062,-121.91961
5675c4e2498e5bd074294bb3,Aiyah T House,Bubble Tea Shop,Milpitas,95035,37.412718140037335,-121.90308158796506
5b1b1d4f1fa763002c4f9040,Tra Temptation,Bubble Tea Shop,San Jose,95132,37.399719,-121.848399
55cfaca8498e80ec9400a49e,T4 Tea for U 清茶达人,Bubble Tea Shop,San Jose,95132,37.39736987069124,-121.87364122523907
541f98ea498ead834adaa545,Jastea,Bubble Tea Shop,San Jose,95132,37.40416734764817,-121.8819891596284
576d8c58498e6907ade292f7,TEArrific Cups,Bubble Tea Shop,San Jose,95132,37.406882,-121.88655
5d0e3dd683d1db0023c4c9b8,Kokonut,Bubble Tea Shop,San Jose,95132,37.40705,-121.88727
58fbbc116dcf041091218a3c,The Pennywort,Bubble Tea Shop,San Jose,95132,37.406644,-121.88653899999998
5c561c556adbf5002c7597d2,Boba Drive,Bubble Tea Shop,Sunnyvale,94089,37.40320168394115,-122.00893145487031
550b5fcb498ed3ea203a675e,Teaspoon,Bubble Tea Shop,Los Altos,94022,37.40127748228144,-122.11439568583395
5c99597a41b6c90026b07ee1,Oh My Boba,Bubble Tea Shop,San Jose,95132,37.392014,-121.84231000000001
58f195381213844933bd7020,Tastea,Bubble Tea Shop,San Jose,95132,37.38761424530362,-121.86014569483385
576f5597498e50ff87ea1411,T-Spot,Bubble Tea Shop,San Jose,95132,37.38733882639122,-121.85831712983082
5477a325498ee690adbb95a6,Sharetea,Bubble Tea Shop,San Jose,95131,37.387544084016476,-121.88285172009459
5d827fcdf516bc0008f8b32a,Gong Cha,Bubble Tea Shop,Santa Clara,95054,37.381686,-121.97488200000001
5a4fde35b0405618ea163604,Happy Lemon Premier,Bubble Tea Shop,Sunnyvale,94085,37.38269153832758,-121.99524714688296
565a4eb9498e977751d51183,Bobo Drinks,Bubble Tea Shop,Sunnyvale,94085,37.38262189041126,-121.99522477748484
5abbfe7ef0b4906871604d14,TeaTop,Bubble Tea Shop,Santa Clara,95054,37.393313172406366,-121.97751439566505
5db1048f0b9d8800075dbd5b,Tea Link,Bubble Tea Shop,Sunnyvale,94085,37.39009,-122.04233
4a6005bbf964a520acc01fe3,Phở Tô Châu,Vietnamese Restaurant,Mountain View,94041,37.39402657499732,-122.0796492371917
442d178bf964a520d4311fe3,Tapioca Express,Bubble Tea Shop,Mountain View,94041,37.393707404136464,-122.078399656856
4a23425ef964a520c97d1fe3,Phở Hòa & Jazen Tea,Vietnamese Restaurant,Mountain View,94041,37.393600946361296,-122.07923779957859
5713e65b498edfcdc466086c,Teaspoon,Bubble Tea Shop,Mountain View,94041,37.39337571384663,-122.0793894693963
