id,name,categories,referralId,hasPerk,location.lat,location.lng,location.labeledLatLngs,location.cc,location.city,location.state,location.country,location.formattedAddress,location.address,location.postalCode,location.crossStreet,venuePage.id,location.neighborhood,delivery.id,delivery.url,delivery.provider.name,delivery.provider.icon.prefix,delivery.provider.icon.sizes,delivery.provider.icon.name
5c1716ef182223002545125c,WeBoba,"[{'id': '52e81612bcbc57f1066b7a0c', 'name': 'Bubble Tea Shop', 'pluralName': 'Bubble Tea Shops', 'shortName': 'Bubble Tea', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bubble_', 'suffix': '.png'}, 'primary': True}]",v-1586648685,False,37.351721,-121.981472,"[{'label': 'display', 'lat': 37.351721, 'lng': -121.981472}]",US,Santa Clara,CA,United States,"['3030 El Camino Real', 'Santa Clara, CA 95051', 'United States']",3030 El Camino Real,95051,,,,1975610,https://www.grubhub.com/restaurant/weboba-3030-el-camino-real-santa-clara/1975610?affiliate=1131&utm_source=foursquare-affiliate-network&utm_medium=affiliate&utm_campaign=1131&utm_content=1975610,grubhub,https://fastly.4sqi.net/img/general/cap/,"[40, 50]",/delivery_provider_grubhub_20180129.png
5a063df81108ba39f458a7bc,Beastea,"[{'id': '52e81612bcbc57f1066b7a0c', 'name': 'Bubble Tea Shop', 'pluralName': 'Bubble Tea Shops', 'shortName': 'Bubble Tea', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bubble_', 'suffix': '.png'}, 'primary': True}]",v-1586648685,False,37.35286949183234,-121.97716442351887,"[{'label': 'display', 'lat': 37.35286949183234, 'lng': -121.97716442351887}]",US,Santa Clara,CA,United States,"['2785 El Camino Real (Kiely Blvd)', 'Santa Clara, CA 95051', 'United States']",2785 El Camino Real,95051,Kiely Blvd,,,,,,,,
4ae3cbc4f964a520fe9821e3,Honeyberry,"[{'id': '4bf58dd8d48988d1d0941735', 'name': 'Dessert Shop', 'pluralName': 'Dessert Shops', 'shortName': 'Desserts', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/dessert_', 'suffix': '.png'}, 'primary': True}]",v-1586648685,False,37.3518960270275,-121.9929855773962,"[{'label': 'display', 'lat': 37.3518960270275, 'lng': -121.9929855773962}]",US,Santa Clara,CA,United States,"['3488 El Camino Real (at Flora Vista Ave.)', 'Santa Clara, CA 95051', 'United States']",3488 El Camino Real,95051,at Flora Vista Ave.,,,,,,,,
590a3531dee7707110c514ce,"Amy Lai dba ""Teaspoon""","[{'id': '52e81612bcbc57f1066b7a0c', 'name': 'Bubble Tea Shop', 'pluralName': 'Bubble Tea Shops', 'shortName': 'Bubble Tea', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bubble_', 'suffix': '.png'}, 'primary': True}]",v-1586648685,False,37.351532915757815,-121.99273467063902,"[{'label': 'display', 'lat': 37.351532915757815, 'lng': -121.99273467063902}]",US,CA,CA,United States,"['3484 El Camino Real (Santa Clara)', 'CA, CA 95051', 'United States']",3484 El Camino Real,95051,Santa Clara,,,,,,,,
5903a4246a8d8658d3ee93ca,Happy Lemon Premier,"[{'id': '52e81612bcbc57f1066b7a0c', 'name': 'Bubble Tea Shop', 'pluralName': 'Bubble Tea Shops', 'shortName': 'Bubble Tea', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bubble_', 'suffix': '.png'}, 'primary': True}]",v-1586648685,False,37.361981145806624,-122.02449127100296,"[{'label': 'display', 'lat': 37.361981145806624, 'lng': -122.02449127100296}, {'label': '?', 'lat': 37.361888, 'lng': -122.024444}]",US,Sunnyvale,CA,United States,"['605 E El Camino Real', 'Sunnyvale, CA 94087', 'United States']",605 E El Camino Real,94087,,,,,,,,,
5ce883e22db4a9002c6c1852,Bee & Tea,"[{'id': '52e81612bcbc57f1066b7a0c', 'name': 'Bubble Tea Shop', 'pluralName': 'Bubble Tea Shops', 'shortName': 'Bubble Tea', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bubble_', 'suffix': '.png'}, 'primary': True}]",v-1586648685,False,37.356766,-122.01735,"[{'label': 'display', 'lat': 37.356766, 'lng': -122.01735}]",US,Sunnyvale,CA,United States,"['795 E El Camino Real', 'Sunnyvale, CA 94087', 'United States']",795 E El Camino Real,94087,,,,,,,,,
56a3e74f498e2d6b3300a1e8,ShareTea,"[{'id': '52e81612bcbc57f1066b7a0c', 'name': 'Bubble Tea Shop', 'pluralName': 'Bubble Tea Shops', 'shortName': 'Bubble Tea', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bubble_', 'suffix': '.png'}, 'primary': True}]",v-1586648686,False,37.362390804470934,-122.02712090970725,"[{'label': 'display', 'lat': 37.362390804470934, 'lng': -122.02712090970725}]",US,Sunnyvale,CA,United States,"['568 El Camino Real Ste A', 'Sunnyvale, CA 94087', 'United States']",568 El Camino Real Ste A,94087,,,,,,,,,
5a235dea646e381200087fdd,Mr. Green Bubble Sunnyvale,"[{'id': '52e81612bcbc57f1066b7a0c', 'name': 'Bubble Tea Shop', 'pluralName': 'Bubble Tea Shops', 'shortName': 'Bubble Tea', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bubble_', 'suffix': '.png'}, 'primary': True}]",v-1586648686,False,37.353792974912984,-122.05124437808992,"[{'label': 'display', 'lat': 37.353792974912984, 'lng': -122.05124437808992}]",US,Sunnyvale,CA,United States,"['1255 S Mary Ave', 'Sunnyvale, CA 94087', 'United States']",1255 S Mary Ave,94087,,470702904,,,,,,,
5946bf9a002f4c70294f948f,Green Bakery & Cafe,"[{'id': '4bf58dd8d48988d16d941735', 'name': 'Café', 'pluralName': 'Cafés', 'shortName': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}, 'primary': True}]",v-1586648687,False,37.36045433522007,-122.0964775677694,"[{'label': 'display', 'lat': 37.36045433522007, 'lng': -122.0964775677694}]",US,Los Altos,CA,United States,"['692 Fremont Ave (Springer Rd)', 'Los Altos, CA 94024', 'United States']",692 Fremont Ave,94024,Springer Rd,,Rancho,1118915,https://www.grubhub.com/restaurant/green-bakery--cafe-692-fremont-ave-los-altos/1118915?affiliate=1131&utm_source=foursquare-affiliate-network&utm_medium=affiliate&utm_campaign=1131&utm_content=1118915,grubhub,https://fastly.4sqi.net/img/general/cap/,"[40, 50]",/delivery_provider_grubhub_20180129.png
5aca38b03e67410835ea56e3,Breaktime Cafe & Tea,"[{'id': '52e81612bcbc57f1066b7a0c', 'name': 'Bubble Tea Shop', 'pluralName': 'Bubble Tea Shops', 'shortName': 'Bubble Tea', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bubble_', 'suffix': '.png'}, 'primary': True}]",v-1586648693,False,37.335537574510006,-121.88662511534164,"[{'label': 'display', 'lat': 37.335537574510006, 'lng': -121.88662511534164}]",US,San Jose,CA,United States,"['110 E San Fernando St (4th Street)', 'San Jose, CA 95112', 'United States']",110 E San Fernando St,95112,4th Street,,,884781,https://www.grubhub.com/restaurant/breaktime-cafe--tea-110-e-san-fernando-st-san-jose/884781?affiliate=1131&utm_source=foursquare-affiliate-network&utm_medium=affiliate&utm_campaign=1131&utm_content=884781,grubhub,https://fastly.4sqi.net/img/general/cap/,"[40, 50]",/delivery_provider_grubhub_20180129.png
5963f134364d9774dfe2603c,BOBATEANI,"[{'id': '52e81612bcbc57f1066b7a0c', 'name': 'Bubble Tea Shop', 'pluralName': 'Bubble Tea Shops', 'shortName': 'Bubble Tea', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bubble_', 'suffix': '.png'}, 'primary': True}]",v-1586648693,False,37.3370814,-121.8893863,"[{'label': 'display', 'lat': 37.3370814, 'lng': -121.8893863}]",US,San Jose,CA,United States,"['75 E Santa Clara St', 'San Jose, CA 95113', 'United States']",75 E Santa Clara St,95113,,,,,,,,,
5c09dfc4364d97002c71ef8b,Buddy Teahouse,"[{'id': '52e81612bcbc57f1066b7a0c', 'name': 'Bubble Tea Shop', 'pluralName': 'Bubble Tea Shops', 'shortName': 'Bubble Tea', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bubble_', 'suffix': '.png'}, 'primary': True}]",v-1586648693,False,37.336224,-121.877044,"[{'label': 'display', 'lat': 37.336224, 'lng': -121.877044}]",US,San Jose,CA,United States,"['San Jose, CA 95112', 'United States']",,95112,,,,,,,,,
5db38b3129eaee0008627051,MLKY Downtown San Jose,"[{'id': '52e81612bcbc57f1066b7a0c', 'name': 'Bubble Tea Shop', 'pluralName': 'Bubble Tea Shops', 'shortName': 'Bubble Tea', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bubble_', 'suffix': '.png'}, 'primary': True}]",v-1586648693,False,37.336383,-121.889854,"[{'label': 'display', 'lat': 37.336383, 'lng': -121.889854}]",US,San Jose,CA,United States,"['30 E Santa Clara St #120', 'San Jose, CA 95113', 'United States']",30 E Santa Clara St #120,95113,,,,,,,,,
5a9f59548d0a537c2fc45e0d,Tea Alley,"[{'id': '52e81612bcbc57f1066b7a0c', 'name': 'Bubble Tea Shop', 'pluralName': 'Bubble Tea Shops', 'shortName': 'Bubble Tea', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bubble_', 'suffix': '.png'}, 'primary': True}]",v-1586648693,False,37.335145000000004,-121.88938999999999,"[{'label': 'display', 'lat': 37.335145000000004, 'lng': -121.88938999999999}, {'label': '?', 'lat': 37.33521, 'lng': -121.889696}]",US,San Jose,CA,United States,"['40 S 1st St', 'San Jose, CA 95113', 'United States']",40 S 1st St,95113,,,,,,,,,
5b2bfb8a22d490002cdbe10e,Happy Lemon,"[{'id': '52e81612bcbc57f1066b7a0c', 'name': 'Bubble Tea Shop', 'pluralName': 'Bubble Tea Shops', 'shortName': 'Bubble Tea', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bubble_', 'suffix': '.png'}, 'primary': True}]",v-1586648694,False,37.340521277205504,-121.90638157435775,"[{'label': 'display', 'lat': 37.340521277205504, 'lng': -121.90638157435775}]",US,San Jose,CA,United States,"['San Jose, CA 95110', 'United States']",,95110,,,,,,,,,
5ce8883f9e0d54002ca69af8,Tea Plus,"[{'id': '52e81612bcbc57f1066b7a0c', 'name': 'Bubble Tea Shop', 'pluralName': 'Bubble Tea Shops', 'shortName': 'Bubble Tea', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bubble_', 'suffix': '.png'}, 'primary': True}]",v-1586648695,False,37.345043,-121.934456,"[{'label': 'display', 'lat': 37.345043, 'lng': -121.934456}]",US,Santa Clara,CA,United States,"['Santa Clara, CA 95050', 'United States']",,95050,,,,,,,,,
5dc89c2ca2ed66000a1f57b5,Woof’s Bar,"[{'id': '4bf58dd8d48988d116941735', 'name': 'Bar', 'pluralName': 'Bars', 'shortName': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}, 'primary': True}]",v-1586648695,False,37.344635,-121.933193,"[{'label': 'display', 'lat': 37.344635, 'lng': -121.933193}, {'label': '?', 'lat': 37.344639, 'lng': -121.933133}]",US,Santa Clara,CA,United States,"['2255 The Alameda', 'Santa Clara, CA 95050', 'United States']",2255 The Alameda,95050,,,,1947102,https://www.grubhub.com/restaurant/woofs-bar-2255-the-alameda-santa-clara/1947102?affiliate=1131&utm_source=foursquare-affiliate-network&utm_medium=affiliate&utm_campaign=1131&utm_content=1947102,grubhub,https://fastly.4sqi.net/img/general/cap/,"[40, 50]",/delivery_provider_grubhub_20180129.png
5bc3b3d6249623002cd75431,OMG Tea,"[{'id': '52e81612bcbc57f1066b7a0c', 'name': 'Bubble Tea Shop', 'pluralName': 'Bubble Tea Shops', 'shortName': 'Bubble Tea', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bubble_', 'suffix': '.png'}, 'primary': True}]",v-1586648695,False,37.348291,-121.946004,"[{'label': 'display', 'lat': 37.348291, 'lng': -121.946004}]",US,Santa Clara,CA,United States,"['115 Homestead Road', 'Santa Clara, CA 95050', 'United States']",115 Homestead Road,95050,,,,,,,,,
5aff6a3667a9fe002c351126,Skinny Monkey Milk Tea,"[{'id': '52e81612bcbc57f1066b7a0c', 'name': 'Bubble Tea Shop', 'pluralName': 'Bubble Tea Shops', 'shortName': 'Bubble Tea', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bubble_', 'suffix': '.png'}, 'primary': True}]",v-1586648695,False,37.344518,-121.93314,"[{'label': 'display', 'lat': 37.344518, 'lng': -121.93314}]",US,Santa Clara,CA,United States,"['2255 The Alameda', 'Santa Clara, CA 95050', 'United States']",2255 The Alameda,95050,,,,,,,,,
5d7d92d773039100084ea5fe,Tea&Cream,"[{'id': '4bf58dd8d48988d1d0941735', 'name': 'Dessert Shop', 'pluralName': 'Dessert Shops', 'shortName': 'Desserts', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/dessert_', 'suffix': '.png'}, 'primary': True}]",v-1586648695,False,37.344404,-121.93236,"[{'label': 'display', 'lat': 37.344404, 'lng': -121.93236}]",US,Santa Clara,CA,United States,"['Santa Clara, CA 95050', 'United States']",,95050,,,,1425792,https://www.grubhub.com/restaurant/tea--cream-2215-the-alameda-santa-clara/1425792?affiliate=1131&utm_source=foursquare-affiliate-network&utm_medium=affiliate&utm_campaign=1131&utm_content=1425792,grubhub,https://fastly.4sqi.net/img/general/cap/,"[40, 50]",/delivery_provider_grubhub_20180129.png
56eb4bc7498ed3acadf0cb0f,Sharetea,"[{'id': '52e81612bcbc57f1066b7a0c', 'name': 'Bubble Tea Shop', 'pluralName': 'Bubble Tea Shops', 'shortName': 'Bubble Tea', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bubble_', 'suffix': '.png'}, 'primary': True}]",v-1586648695,False,37.348289618973446,-121.94601437519668,"[{'label': 'display', 'lat': 37.348289618973446, 'lng': -121.94601437519668}]",US,Santa Clara,CA,United States,"['1171 Homestead Rd', 'Santa Clara, CA 95050', 'United States']",1171 Homestead Rd,95050,,,,,,,,,
57087e1a498e119ec1bb14a5,The Moo Bar,"[{'id': '52e81612bcbc57f1066b7a0c', 'name': 'Bubble Tea Shop', 'pluralName': 'Bubble Tea Shops', 'shortName': 'Bubble Tea', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bubble_', 'suffix': '.png'}, 'primary': True}]",v-1586648696,False,37.346009338026256,-121.97900489849027,"[{'label': 'display', 'lat': 37.346009338026256, 'lng': -121.97900489849027}, {'label': '?', 'lat': 37.345817, 'lng': -121.978198}]",US,Santa Clara,CA,United States,"['1080 Kiely Blvd (Benton St)', 'Santa Clara, CA 95051', 'United States']",1080 Kiely Blvd,95051,Benton St,,,,,,,,
5abd899897cf5a370860190a,Los Jamaytecos,"[{'id': '4bf58dd8d48988d1cb941735', 'name': 'Food Truck', 'pluralName': 'Food Trucks', 'shortName': 'Food Truck', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/streetfood_', 'suffix': '.png'}, 'primary': True}]",v-1586648696,False,37.337830538240276,-121.99668625338957,"[{'label': 'display', 'lat': 37.337830538240276, 'lng': -121.99668625338957}]",US,Sunnyvale,CA,United States,"['Sunnyvale, CA 94087', 'United States']",,94087,,,,,,,,,
4acd5501f964a520dfcb20e3,Fantasia Coffee & Tea,"[{'id': '52e81612bcbc57f1066b7a0c', 'name': 'Bubble Tea Shop', 'pluralName': 'Bubble Tea Shops', 'shortName': 'Bubble Tea', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bubble_', 'suffix': '.png'}, 'primary': True}]",v-1586648697,False,37.33596471200744,-122.01585772350103,"[{'label': 'display', 'lat': 37.33596471200744, 'lng': -122.01585772350103}, {'label': '?', 'lat': 37.335748, 'lng': -122.015807}]",US,Cupertino,CA,United States,"['10933 N Wolfe Rd (at Homestead Rd)', 'Cupertino, CA 95014', 'United States']",10933 N Wolfe Rd,95014,at Homestead Rd,,,1739331,https://www.grubhub.com/restaurant/fantasia-coffee--tea-10933-n-wolfe-rd-cupertino/1739331?affiliate=1131&utm_source=foursquare-affiliate-network&utm_medium=affiliate&utm_campaign=1131&utm_content=1739331,grubhub,https://fastly.4sqi.net/img/general/cap/,"[40, 50]",/delivery_provider_grubhub_20180129.png
599f34a12aff317e342c4934,Happy Lemon Premier,"[{'id': '52e81612bcbc57f1066b7a0c', 'name': 'Bubble Tea Shop', 'pluralName': 'Bubble Tea Shops', 'shortName': 'Bubble Tea', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bubble_', 'suffix': '.png'}, 'primary': True}]",v-1586648697,False,37.336282131211505,-122.0151884020135,"[{'label': 'display', 'lat': 37.336282131211505, 'lng': -122.0151884020135}]",US,Cupertino,CA,United States,"['10963 N Wolfe Rd', 'Cupertino, CA 95014', 'United States']",10963 N Wolfe Rd,95014,,,,,,,,,
4b00d14af964a520394122e3,Ten Ren Tea,"[{'id': '52e81612bcbc57f1066b7a0c', 'name': 'Bubble Tea Shop', 'pluralName': 'Bubble Tea Shops', 'shortName': 'Bubble Tea', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bubble_', 'suffix': '.png'}, 'primary': True}]",v-1586648697,False,37.33567261067502,-122.0149365663099,"[{'label': 'display', 'lat': 37.33567261067502, 'lng': -122.0149365663099}, {'label': '?', 'lat': 37.335355, 'lng': -122.015337}]",US,Cupertino,CA,United States,"['10881 N Wolfe Rd (at E Homestead Rd)', 'Cupertino, CA 95014', 'United States']",10881 N Wolfe Rd,95014,at E Homestead Rd,,,,,,,,
5d44fcdf68b7bc0008008cf9,Ume Tea Shop,"[{'id': '52e81612bcbc57f1066b7a0c', 'name': 'Bubble Tea Shop', 'pluralName': 'Bubble Tea Shops', 'shortName': 'Bubble Tea', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bubble_', 'suffix': '.png'}, 'primary': True}]",v-1586648697,False,37.336028999999996,-122.01567800000001,"[{'label': 'display', 'lat': 37.336028999999996, 'lng': -122.01567800000001}]",US,Cupertino,CA,United States,"['10887 N Wolfe Rd', 'Cupertino, CA 95014', 'United States']",10887 N Wolfe Rd,95014,,,,,,,,,
55de8c41498ed6445139f234,Verde Tea Express,"[{'id': '52e81612bcbc57f1066b7a0c', 'name': 'Bubble Tea Shop', 'pluralName': 'Bubble Tea Shops', 'shortName': 'Bubble Tea', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bubble_', 'suffix': '.png'}, 'primary': True}]",v-1586648697,False,37.33625924266292,-122.01521099703913,"[{'label': 'display', 'lat': 37.33625924266292, 'lng': -122.01521099703913}, {'label': '?', 'lat': 37.336013, 'lng': -122.014741}]",US,Cupertino,CA,United States,"['10963 N Wolfe Rd', 'Cupertino, CA 95014', 'United States']",10963 N Wolfe Rd,95014,,,,,,,,,
53927832498eb409d681e5fa,Tea Era,"[{'id': '52e81612bcbc57f1066b7a0c', 'name': 'Bubble Tea Shop', 'pluralName': 'Bubble Tea Shops', 'shortName': 'Bubble Tea', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bubble_', 'suffix': '.png'}, 'primary': True}]",v-1586648697,False,37.3372191755005,-122.04034685325902,"[{'label': 'display', 'lat': 37.3372191755005, 'lng': -122.04034685325902}]",US,Cupertino,CA,United States,"['20916 Homestead Rd Ste F', 'Cupertino, CA 95014', 'United States']",20916 Homestead Rd Ste F,95014,,,,,,,,,
5d9a5fe669e2f900084bdb67,RareTea,"[{'id': '52e81612bcbc57f1066b7a0c', 'name': 'Bubble Tea Shop', 'pluralName': 'Bubble Tea Shops', 'shortName': 'Bubble Tea', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bubble_', 'suffix': '.png'}, 'primary': True}]",v-1586648697,False,37.33675,-122.04023,"[{'label': 'display', 'lat': 37.33675, 'lng': -122.04023}]",US,Cupertino,CA,United States,"['20956 Homestead Rd (Std D)', 'Cupertino, CA 95014', 'United States']",20956 Homestead Rd,95014,Std D,,,,,,,,
58f2d81ef62f2b6d3e8e51f9,Gong Cha (貢茶) | Sunnyvale,"[{'id': '52e81612bcbc57f1066b7a0c', 'name': 'Bubble Tea Shop', 'pluralName': 'Bubble Tea Shops', 'shortName': 'Bubble Tea', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bubble_', 'suffix': '.png'}, 'primary': True}]",v-1586648697,False,37.339750721154225,-122.04239813171377,"[{'label': 'display', 'lat': 37.339750721154225, 'lng': -122.04239813171377}]",US,Sunnyvale,CA,United States,"['1641 Hollenbeck Ave', 'Sunnyvale, CA', 'United States']",1641 Hollenbeck Ave,,,,Serra,,,,,,
5c9af24c4a7aae0039e3b38f,Tisane,"[{'id': '52e81612bcbc57f1066b7a0c', 'name': 'Bubble Tea Shop', 'pluralName': 'Bubble Tea Shops', 'shortName': 'Bubble Tea', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bubble_', 'suffix': '.png'}, 'primary': True}]",v-1586648700,False,37.330807,-121.810681,"[{'label': 'display', 'lat': 37.330807, 'lng': -121.810681}]",US,San Jose,CA,United States,"['2980 E Capitol Expy Ste 50', 'San Jose, CA 95148', 'United States']",2980 E Capitol Expy Ste 50,95148,,,,,,,,,
54387fda498e0160f9e090e3,Sno-Crave Tea House,"[{'id': '52e81612bcbc57f1066b7a0c', 'name': 'Bubble Tea Shop', 'pluralName': 'Bubble Tea Shops', 'shortName': 'Bubble Tea', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bubble_', 'suffix': '.png'}, 'primary': True}]",v-1586648700,False,37.3193455208351,-121.82382540048636,"[{'label': 'display', 'lat': 37.3193455208351, 'lng': -121.82382540048636}]",US,San Jose,CA,United States,"['2569 S King Rd', 'San Jose, CA 95122', 'United States']",2569 S King Rd,95122,,,,,,,,,
572681c2498ef3de5f9e59d5,GONG CHA,"[{'id': '52e81612bcbc57f1066b7a0c', 'name': 'Bubble Tea Shop', 'pluralName': 'Bubble Tea Shops', 'shortName': 'Bubble Tea', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bubble_', 'suffix': '.png'}, 'primary': True}]",v-1586648700,False,37.3251253551717,-121.81513076684992,"[{'label': 'display', 'lat': 37.3251253551717, 'lng': -121.81513076684992}]",US,San Jose,CA,United States,"['San Jose, CA', 'United States']",,,,,,,,,,,
5c84267ee97dfb002cbc1207,Tea Villa,"[{'id': '52e81612bcbc57f1066b7a0c', 'name': 'Bubble Tea Shop', 'pluralName': 'Bubble Tea Shops', 'shortName': 'Bubble Tea', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bubble_', 'suffix': '.png'}, 'primary': True}]",v-1586648700,False,37.325002,-121.814727,"[{'label': 'display', 'lat': 37.325002, 'lng': -121.814727}]",US,San Jose,CA,United States,"['2200 Eastridge Loop', 'San Jose, CA 95122', 'United States']",2200 Eastridge Loop,95122,,,,,,,,,
5068cc59e4b0913fe31389e7,Jazen Tea,"[{'id': '52e81612bcbc57f1066b7a0c', 'name': 'Bubble Tea Shop', 'pluralName': 'Bubble Tea Shops', 'shortName': 'Bubble Tea', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bubble_', 'suffix': '.png'}, 'primary': True}]",v-1586648700,False,37.32318697197422,-121.82437360699875,"[{'label': 'display', 'lat': 37.32318697197422, 'lng': -121.82437360699875}]",US,San Jose,CA,United States,"['1834 Tully Rd (King Road)', 'San Jose, CA 95122', 'United States']",1834 Tully Rd,95122,King Road,,,,,,,,
59a10b74135b395e9dc4a1f9,Pho 21 & Boba 21,"[{'id': '4bf58dd8d48988d14a941735', 'name': 'Vietnamese Restaurant', 'pluralName': 'Vietnamese Restaurants', 'shortName': 'Vietnamese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/vietnamese_', 'suffix': '.png'}, 'primary': True}]",v-1586648700,False,37.31947,-121.82376,"[{'label': 'display', 'lat': 37.31947, 'lng': -121.82376}]",US,San Jose,CA,United States,"['San Jose, CA 95122', 'United States']",,95122,,,,,,,,,
58952f9d375c4a79fee42134,Bubbly,"[{'id': '52e81612bcbc57f1066b7a0c', 'name': 'Bubble Tea Shop', 'pluralName': 'Bubble Tea Shops', 'shortName': 'Bubble Tea', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bubble_', 'suffix': '.png'}, 'primary': True}]",v-1586648700,False,37.322159332708495,-121.82361516924215,"[{'label': 'display', 'lat': 37.322159332708495, 'lng': -121.82361516924215}]",US,San Jose,CA,United States,"['San Jose, CA', 'United States']",,,,,,,,,,,
5b7516f11ffe97002c086d2e,B-909,"[{'id': '52e81612bcbc57f1066b7a0c', 'name': 'Bubble Tea Shop', 'pluralName': 'Bubble Tea Shops', 'shortName': 'Bubble Tea', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bubble_', 'suffix': '.png'}, 'primary': True}]",v-1586648700,False,37.319366,-121.8237,"[{'label': 'display', 'lat': 37.319366, 'lng': -121.8237}]",US,San Jose,CA,United States,"['San Jose, CA 95122', 'United States']",,95122,,,,,,,,,
56f8435b498e1e3f5c394ef0,Shincha Tea 新茶,"[{'id': '52e81612bcbc57f1066b7a0c', 'name': 'Bubble Tea Shop', 'pluralName': 'Bubble Tea Shops', 'shortName': 'Bubble Tea', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bubble_', 'suffix': '.png'}, 'primary': True}]",v-1586648700,False,37.31916254505372,-121.82701028691739,"[{'label': 'display', 'lat': 37.31916254505372, 'lng': -121.82701028691739}]",US,San Jose,CA,United States,"['2487 Alvin Ave', 'San Jose, CA 95121', 'United States']",2487 Alvin Ave,95121,,,Evergreen,550709,https://www.grubhub.com/restaurant/shincha-tea-2487-alvin-ave-san-jose/550709?affiliate=1131&utm_source=foursquare-affiliate-network&utm_medium=affiliate&utm_campaign=1131&utm_content=550709,grubhub,https://fastly.4sqi.net/img/general/cap/,"[40, 50]",/delivery_provider_grubhub_20180129.png
54d9c21c498ef16e547ae391,PurpleKow,"[{'id': '52e81612bcbc57f1066b7a0c', 'name': 'Bubble Tea Shop', 'pluralName': 'Bubble Tea Shops', 'shortName': 'Bubble Tea', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bubble_', 'suffix': '.png'}, 'primary': True}]",v-1586648700,False,37.32116788806551,-121.82523911551723,"[{'label': 'display', 'lat': 37.32116788806551, 'lng': -121.82523911551723}]",US,San Jose,CA,United States,"['2435 S King Rd (Tully)', 'San Jose, CA 95122', 'United States']",2435 S King Rd,95122,Tully,,,,,,,,
54bc6582498e991be411f1ea,tealyfe,"[{'id': '4bf58dd8d48988d1dc931735', 'name': 'Tea Room', 'pluralName': 'Tea Rooms', 'shortName': 'Tea Room', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/tearoom_', 'suffix': '.png'}, 'primary': True}]",v-1586648701,False,37.332442591555264,-121.85768538158511,"[{'label': 'display', 'lat': 37.332442591555264, 'lng': -121.85768538158511}]",US,San Jose,CA,United States,"['989 Story Rd #8018', 'San Jose, CA 95122', 'United States']",989 Story Rd #8018,95122,,,,,,,,,
